hex_id,walk_access_15m,bike_access_15m,pt_stop_access_20m,green_share_pct,env_quality,builtup_pct,road_buf_pct,pop_density_km2
587815.88_6133984.86,15.68,50.79,36.02,9.65741209850602,28.11582004794714,38.38584287824044,0.0,17.97096587478093
584784.79_6132734.86,26.36,60.13,65.66,8.781304503675928,37.774607410653694,34.46510976425461,0.0,995.3337143163394
584351.77_6132984.86,21.17,58.48,27.99,17.00994096728753,48.02486713041472,36.47756087352296,0.0,748.345578537271
584784.79_6133234.86,24.77,54.65,44.1,27.665432065559482,54.03675824560532,20.688949331552994,0.0,775.2044035949483
583918.76_6133234.86,50.29,74.93,40.18,0.0,19.88775648796407,100.0,0.0,1904.778480623907
584351.77_6133484.86,15.21,56.5,29.29,13.565461866872347,43.696355276638,26.970343268458357,0.0,280.7755203432048
584784.79_6133734.86,20.25,53.0,40.12,22.10847131562508,49.550371038402695,29.668358338017143,0.0,796.937756328871
583918.76_6133734.86,24.77,58.16,29.73,13.581091109346003,39.937659699995244,38.462188821216046,0.0,2721.122379425018
584351.77_6133984.86,13.8,54.25,42.81,1.728959025864378,37.8134696745067,12.416692309012324,0.0,169.3592265198635
583918.76_6134234.86,0.0,39.63,21.66,0.86387483170333,40.17912517416072,0.875799821376713,0.0,0.0
584784.79_6134234.86,27.8,59.72,64.0,6.148103269787378,23.928883511493066,93.89241914731711,0.0,3856.6127806847653
586516.84_6133234.86,23.33,50.87,48.95,0.09308174770265565,33.61951493743183,30.007534274278385,0.0,490.578173368185
585650.81_6133234.86,30.92,52.43,73.96,0.3327945101147491,23.55534892057242,84.94117488865494,0.0,1811.1861830903513
585217.8_6133484.86,20.04,51.97,44.1,28.202136851066594,45.15759188852379,54.23268971391484,0.0,461.7276699526063
586083.83_6133484.86,46.08,63.23,69.84,2.2028449222919013,27.561941611024753,61.30985036730521,0.0,607.7679027689478
586516.84_6133734.86,32.24,58.15,84.97,13.615104136761424,41.45728429931871,13.075769900493448,0.0,117.2884851285498
